id,first_name,last_name,email,phone,address,city,state,zip_code,ssn,date_of_birth,account_number,brokerage,symbol,company_name,transaction_type,quantity,price,total_value,commission,trade_date,trade_time,portfolio_value,risk_tolerance,investment_goal,annual_income,net_worth
TXN_001361,Michael,Thomas,michael.thomas@gmail.com,+1-105-905-1702,7924 Pine Rd,Charlotte,NC,60366,180-63-2348,1982-12-16,ACC_6145218,Vanguard,SPOT,Spotify Technology SA,SELL,764,488.6,373290.4,2.5,2025-06-24,10:11:57,29240.89,Moderate,Growth,111679,1716567
TXN_001362,Ashley,Jackson,ashley.jackson@outlook.com,+1-652-526-3703,1288 Broadway,San Francisco,CA,27715,162-58-3032,1961-04-01,ACC_6925123,Ally Invest,ORCL,Oracle Corporation,BUY,449,445.55,200051.95,8.82,2025-06-25,14:36:22,160754.0,Conservative,Growth,59404,816561
TXN_001363,Sandra,Robinson,sandra.robinson@outlook.com,+1-179-768-9573,3370 Park Ave,San Jose,CA,19833,426-39-3677,1966-08-12,ACC_8693142,Interactive Brokers,SNOW,Snowflake Inc.,BUY,55,469.53,25824.15,5.14,2025-06-27,12:31:14,156698.97,Aggressive,Retirement,62868,1040059
TXN_001364,Sandra,Lopez,sandra.lopez@outlook.com,+1-175-992-6258,7052 Pine Rd,Jacksonville,FL,66181,538-59-6488,1978-02-28,ACC_3914968,TD Ameritrade,ZOOM,Zoom Video Communications,BUY,112,474.73,53169.76,7.56,2025-06-29,11:34:53,193367.4,Moderate,Speculation,122372,1071844
TXN_001365,Nancy,Brown,nancy.brown@outlook.com,+1-649-512-3704,5123 Oak Ave,San Antonio,TX,19466,207-94-2552,1991-04-25,ACC_2054757,Ally Invest,NFLX,Netflix Inc.,BUY,664,218.39,145010.96,9.78,2025-06-26,13:45:27,186261.11,Moderate,Speculation,54654,1180422
TXN_001366,Sandra,Thompson,sandra.thompson@hotmail.com,+1-492-201-7187,7360 Maple Way,Charlotte,NC,91797,589-45-9455,1975-04-23,ACC_3956863,Interactive Brokers,MSFT,Microsoft Corporation,BUY,53,404.75,21451.75,7.95,2025-06-09,10:37:22,394242.74,Conservative,Speculation,65033,1768213
TXN_001367,James,Clark,james.clark@gmail.com,+1-314-709-8247,4919 First St,Philadelphia,PA,77023,160-97-4559,1982-03-07,ACC_8820672,Ally Invest,MSFT,Microsoft Corporation,SELL,222,427.47,94898.34,9.8,2025-06-13,15:44:58,223900.89,Conservative,Retirement,169304,190401
TXN_001368,Donald,Williams,donald.williams@yahoo.com,+1-997-778-6908,1525 Second St,San Diego,CA,20588,421-52-3307,1978-11-09,ACC_3037971,Robinhood,META,Meta Platforms Inc.,SELL,45,386.48,17391.6,10.06,2025-07-04,12:43:02,263990.19,Conservative,Income,37164,1461142
TXN_001369,Donald,Martin,donald.martin@outlook.com,+1-421-557-5848,1148 Park Ave,Los Angeles,CA,49167,912-44-5885,1956-07-11,ACC_4187736,Charles Schwab,PYPL,PayPal Holdings Inc.,SELL,391,121.22,47397.02,7.38,2025-06-15,10:56:27,180291.62,Conservative,Speculation,180003,296385
TXN_001370,Anthony,Smith,anthony.smith@outlook.com,+1-199-105-3633,9695 Pine Rd,Chicago,IL,52348,592-61-1071,1991-10-16,ACC_9653568,Interactive Brokers,TSLA,Tesla Inc.,SELL,742,84.51,62706.42,7.84,2025-06-14,11:16:26,112448.67,Moderate,Speculation,158686,378271
TXN_001371,Helen,Ramirez,helen.ramirez@outlook.com,+1-403-928-1740,1205 Cedar Ln,Houston,TX,99617,229-45-8769,1973-09-05,ACC_8174237,Charles Schwab,PLTR,Palantir Technologies,BUY,25,227.5,5687.5,10.09,2025-06-17,10:56:52,13042.8,Conservative,Income,95618,123568
TXN_001372,James,Thompson,james.thompson@hotmail.com,+1-136-156-2088,5623 First St,San Antonio,TX,61862,234-65-2619,1951-11-02,ACC_9594492,Interactive Brokers,PLTR,Palantir Technologies,SELL,717,287.66,206252.22,2.69,2025-06-12,15:49:44,202296.9,Conservative,Income,36930,1258494
TXN_001373,Carol,Rodriguez,carol.rodriguez@gmail.com,+1-833-282-6936,8951 Second St,Fort Worth,TX,83885,645-96-7374,1962-01-01,ACC_8579657,Webull,AMD,Advanced Micro Devices,SELL,840,547.89,460227.6,5.58,2025-06-18,11:15:27,60750.25,Aggressive,Income,146856,1943213
TXN_001374,Sandra,Garcia,sandra.garcia@gmail.com,+1-340-713-2588,3700 Elm Dr,Phoenix,AZ,95387,320-14-6947,1985-06-27,ACC_9599159,E*TRADE,AMD,Advanced Micro Devices,BUY,760,165.82,126023.2,8.32,2025-06-17,13:26:18,39500.36,Aggressive,Speculation,183411,1821733
TXN_001375,David,Martinez,david.martinez@hotmail.com,+1-956-614-4261,7102 Oak Ave,Houston,TX,33228,258-11-6704,1964-02-14,ACC_3384745,Charles Schwab,PYPL,PayPal Holdings Inc.,BUY,727,69.67,50650.09,3.45,2025-06-16,14:11:14,337618.76,Conservative,Retirement,133480,1717115
TXN_001376,Paul,Martin,paul.martin@gmail.com,+1-542-123-9053,7157 Park Ave,Seattle,WA,89370,306-67-4578,1975-02-15,ACC_7316155,E*TRADE,AMD,Advanced Micro Devices,BUY,800,254.53,203624.0,6.24,2025-06-17,12:26:51,84228.95,Conservative,Speculation,165929,1815429
TXN_001377,Christopher,Miller,christopher.miller@yahoo.com,+1-775-525-5289,3416 Second St,Jacksonville,FL,47271,703-41-2089,1986-01-06,ACC_1260541,Webull,AMD,Advanced Micro Devices,SELL,254,117.36,29809.44,5.08,2025-06-27,09:08:43,437972.96,Aggressive,Retirement,181385,1733479
TXN_001378,Karen,Sanchez,karen.sanchez@outlook.com,+1-601-493-2878,2310 Oak Ave,Dallas,TX,28762,499-34-2009,1962-06-08,ACC_9799605,Merrill Edge,PYPL,PayPal Holdings Inc.,BUY,880,323.45,284636.0,10.85,2025-06-10,11:20:11,48874.85,Moderate,Retirement,120475,1298616
TXN_001379,William,Johnson,william.johnson@outlook.com,+1-505-324-9222,2796 Oak Ave,Phoenix,AZ,73338,268-17-4947,1985-11-14,ACC_8584060,Webull,GOOGL,Alphabet Inc.,BUY,502,147.06,73824.12,2.72,2025-06-05,15:53:31,191524.51,Conservative,Speculation,150770,1780961
TXN_001380,William,Sanchez,william.sanchez@outlook.com,+1-513-161-5934,3166 First St,Chicago,IL,79383,816-11-7431,1959-12-27,ACC_4983950,Vanguard,SNOW,Snowflake Inc.,BUY,107,246.2,26343.4,7.61,2025-06-11,15:23:59,105351.84,Moderate,Income,119551,905552
TXN_001381,Karen,Johnson,karen.johnson@outlook.com,+1-916-301-9335,1746 Elm Dr,Denver,CO,21526,415-17-6561,1963-11-16,ACC_6148687,Robinhood,ADBE,Adobe Inc.,BUY,939,131.48,123459.72,9.55,2025-06-21,13:03:32,367526.67,Moderate,Growth,42130,707108
TXN_001382,Steven,White,steven.white@gmail.com,+1-441-229-7176,3187 Cedar Ln,Houston,TX,25883,737-88-8566,1987-07-18,ACC_7614972,Interactive Brokers,AAPL,Apple Inc.,BUY,104,346.13,35997.52,2.13,2025-06-05,10:31:52,259296.34,Moderate,Speculation,195276,637895
TXN_001383,Lisa,Lopez,lisa.lopez@outlook.com,+1-420-978-2088,8233 Pine Rd,New York,NY,74098,759-97-7260,1973-09-23,ACC_8091320,Interactive Brokers,AMD,Advanced Micro Devices,SELL,816,460.48,375751.68,4.63,2025-06-22,09:34:30,120874.21,Conservative,Retirement,167411,1313038
TXN_001384,Nancy,Gonzalez,nancy.gonzalez@hotmail.com,+1-880-367-5509,1766 Main St,San Francisco,CA,71677,515-53-3257,1963-09-21,ACC_6582394,Interactive Brokers,UBER,Uber Technologies Inc.,BUY,262,360.34,94409.08,10.51,2025-06-23,10:58:09,224088.38,Conservative,Income,132965,911061
TXN_001385,Paul,Clark,paul.clark@gmail.com,+1-855-890-1291,2876 Maple Way,Chicago,IL,68635,215-94-6797,1982-08-13,ACC_8652551,Ally Invest,PLTR,Palantir Technologies,BUY,391,171.27,66966.57,10.3,2025-06-04,15:25:48,53088.72,Aggressive,Income,62372,1954895
TXN_001386,Nancy,Thomas,nancy.thomas@gmail.com,+1-202-589-5418,4207 First St,Los Angeles,CA,88994,492-78-5026,1953-02-17,ACC_1688294,Fidelity,AMD,Advanced Micro Devices,BUY,203,543.43,110316.29,7.5,2025-07-03,14:36:46,341041.59,Conservative,Growth,120082,1583761
TXN_001387,Jennifer,Johnson,jennifer.johnson@gmail.com,+1-290-320-6039,179 Main St,Seattle,WA,11012,433-63-3788,1987-10-10,ACC_3879451,TD Ameritrade,CRM,Salesforce Inc.,SELL,627,61.27,38416.29,5.48,2025-07-03,12:28:51,445607.57,Conservative,Income,59910,203070
TXN_001388,Lisa,Williams,lisa.williams@yahoo.com,+1-549-978-9788,3222 Elm Dr,Columbus,OH,66672,860-96-8304,1977-11-09,ACC_7985875,E*TRADE,GOOGL,Alphabet Inc.,BUY,664,97.96,65045.44,4.59,2025-06-07,12:15:24,359855.76,Aggressive,Speculation,56662,189617
TXN_001389,Emily,Lewis,emily.lewis@yahoo.com,+1-187-281-5658,144 Broadway,San Jose,CA,49222,483-68-1417,1984-10-19,ACC_3323501,TD Ameritrade,TSLA,Tesla Inc.,SELL,898,131.52,118104.96,3.64,2025-06-15,11:13:29,336672.44,Moderate,Income,119649,1664095
TXN_001390,Jane,Anderson,jane.anderson@hotmail.com,+1-241-835-2688,461 Oak Ave,New York,NY,37951,377-30-1808,1996-08-21,ACC_5040997,Merrill Edge,RBLX,Roblox Corporation,SELL,709,175.45,124394.05,6.11,2025-07-02,09:13:37,61381.06,Aggressive,Speculation,157729,845993
TXN_001391,Christopher,Williams,christopher.williams@outlook.com,+1-472-333-5875,1857 Park Ave,San Diego,CA,76461,752-19-5258,1995-10-28,ACC_4893463,Robinhood,ZOOM,Zoom Video Communications,BUY,603,176.51,106435.53,6.1,2025-06-11,14:45:03,347738.23,Moderate,Speculation,153012,1043305
TXN_001392,Mark,Ramirez,mark.ramirez@outlook.com,+1-715-318-4277,933 Main St,Columbus,OH,56287,304-52-1036,1982-04-08,ACC_9355157,E*TRADE,AMZN,Amazon.com Inc.,SELL,816,476.0,388416.0,1.55,2025-06-28,10:47:22,339067.43,Conservative,Speculation,178962,270577
TXN_001393,Betty,Rodriguez,betty.rodriguez@yahoo.com,+1-918-821-1445,3617 Park Ave,Houston,TX,12564,723-88-3315,1989-01-08,ACC_9205020,E*TRADE,PYPL,PayPal Holdings Inc.,SELL,832,88.0,73216.0,1.24,2025-06-11,09:16:35,390228.58,Aggressive,Retirement,168132,432626
TXN_001394,Nancy,Miller,nancy.miller@yahoo.com,+1-276-946-7353,592 Pine Rd,Los Angeles,CA,61287,156-52-5039,1993-08-31,ACC_7198679,Vanguard,TSLA,Tesla Inc.,BUY,91,466.29,42432.39,8.78,2025-06-08,10:10:56,86441.52,Conservative,Growth,181836,1094699
TXN_001395,Paul,Moore,paul.moore@gmail.com,+1-399-933-7145,2840 Park Ave,Los Angeles,CA,94631,449-84-3956,1972-11-18,ACC_4196369,Vanguard,NVDA,NVIDIA Corporation,SELL,994,143.37,142509.78,4.78,2025-06-27,11:54:58,258763.98,Conservative,Income,49336,387653
TXN_001396,David,Smith,david.smith@hotmail.com,+1-810-728-7485,2766 Pine Rd,Seattle,WA,15838,746-21-1622,1951-04-25,ACC_9683531,Ally Invest,ADBE,Adobe Inc.,BUY,277,282.55,78266.35,2.25,2025-06-08,09:56:17,279600.56,Moderate,Growth,71063,991584
TXN_001397,Mark,White,mark.white@hotmail.com,+1-981-973-8218,765 Cedar Ln,Philadelphia,PA,85438,842-54-8848,1999-04-18,ACC_1018278,E*TRADE,PYPL,PayPal Holdings Inc.,SELL,164,80.22,13156.08,1.49,2025-06-30,14:14:02,183220.91,Conservative,Growth,161946,1240572
TXN_001398,Steven,Miller,steven.miller@gmail.com,+1-632-684-1907,8847 Maple Way,San Diego,CA,98824,860-86-1898,1963-04-27,ACC_2888702,Merrill Edge,ORCL,Oracle Corporation,SELL,357,217.2,77540.4,2.05,2025-06-29,14:37:11,91812.74,Conservative,Speculation,143258,1944716
TXN_001399,William,Sanchez,william.sanchez@yahoo.com,+1-494-885-7711,7715 Maple Way,Washington,DC,13426,745-63-7084,1965-02-08,ACC_3429048,Robinhood,AAPL,Apple Inc.,SELL,159,191.1,30384.9,2.29,2025-06-28,09:25:08,270937.01,Conservative,Income,37916,1155553
TXN_001400,Donald,Perez,donald.perez@hotmail.com,+1-665-456-6049,6850 Elm Dr,San Francisco,CA,23082,243-37-5559,1950-09-30,ACC_1040960,Fidelity,ORCL,Oracle Corporation,SELL,192,196.77,37779.84,3.34,2025-07-01,12:34:04,86059.93,Conservative,Income,184398,330043
TXN_001401,Matthew,Martin,matthew.martin@hotmail.com,+1-330-421-5052,3360 Main St,Denver,CO,79698,786-26-6397,1974-03-11,ACC_3204874,Vanguard,NFLX,Netflix Inc.,BUY,195,243.59,47500.05,6.78,2025-07-02,09:37:26,345263.48,Conservative,Growth,102571,127824
TXN_001402,David,Robinson,david.robinson@gmail.com,+1-761-510-5210,3741 Cedar Ln,Seattle,WA,55620,764-68-2479,1983-06-17,ACC_3771007,Charles Schwab,AMD,Advanced Micro Devices,BUY,233,407.69,94991.77,7.64,2025-06-05,13:10:47,108710.91,Conservative,Growth,137617,1232252
TXN_001403,Steven,Smith,steven.smith@gmail.com,+1-840-108-9346,5460 Cedar Ln,San Diego,CA,83922,553-16-2246,1981-05-29,ACC_7378424,TD Ameritrade,SPOT,Spotify Technology SA,SELL,947,430.43,407617.21,1.25,2025-06-17,12:13:42,223782.07,Aggressive,Retirement,68546,1110722
TXN_001404,David,Johnson,david.johnson@hotmail.com,+1-892-159-1375,652 Pine Rd,Jacksonville,FL,67158,307-11-8702,1970-10-23,ACC_2498737,E*TRADE,MSFT,Microsoft Corporation,SELL,999,123.52,123396.48,1.52,2025-06-30,14:56:12,100964.28,Conservative,Growth,194724,676436
TXN_001405,David,Miller,david.miller@yahoo.com,+1-394-381-4308,7903 Maple Way,New York,NY,31294,305-39-4553,1998-04-27,ACC_6509457,Robinhood,AMD,Advanced Micro Devices,SELL,556,101.76,56578.56,1.33,2025-07-03,13:54:07,125542.85,Moderate,Growth,83567,627752
TXN_001406,Donna,Williams,donna.williams@hotmail.com,+1-908-931-9021,5147 Broadway,Los Angeles,CA,38119,281-86-2015,1991-12-05,ACC_1939403,Ally Invest,SNOW,Snowflake Inc.,SELL,95,480.27,45625.65,6.24,2025-06-16,12:02:05,398885.22,Conservative,Speculation,147740,566488
TXN_001407,Mark,Moore,mark.moore@yahoo.com,+1-795-399-6438,2047 Pine Rd,Washington,DC,30621,962-97-9911,1958-10-08,ACC_1532695,Fidelity,SNOW,Snowflake Inc.,BUY,447,223.8,100038.6,2.56,2025-06-13,15:20:23,371693.46,Conservative,Growth,124628,535935
TXN_001408,Michael,Ramirez,michael.ramirez@hotmail.com,+1-517-296-1787,7737 Broadway,Phoenix,AZ,53682,557-37-5726,1998-10-06,ACC_7217348,E*TRADE,AMZN,Amazon.com Inc.,SELL,68,365.27,24838.36,6.76,2025-06-25,10:16:48,135405.37,Aggressive,Retirement,81054,963627
TXN_001409,Paul,Ramirez,paul.ramirez@outlook.com,+1-193-387-6935,3346 Pine Rd,Seattle,WA,40969,138-42-5594,1976-11-25,ACC_7117928,Charles Schwab,SPOT,Spotify Technology SA,SELL,498,174.57,86935.86,7.01,2025-07-01,13:13:51,395963.42,Conservative,Growth,98428,1711797
TXN_001410,Christopher,Sanchez,christopher.sanchez@gmail.com,+1-824-408-3709,5780 Maple Way,Philadelphia,PA,83862,669-98-6099,1979-11-04,ACC_2154610,Vanguard,ZOOM,Zoom Video Communications,SELL,749,304.8,228295.2,6.98,2025-06-25,09:11:14,469907.57,Conservative,Speculation,31328,266177
TXN_001411,Paul,Thomas,paul.thomas@yahoo.com,+1-977-353-1767,1823 Second St,Columbus,OH,44639,112-85-2088,1958-05-11,ACC_3044353,E*TRADE,INTC,Intel Corporation,SELL,700,401.3,280910.0,3.13,2025-06-15,15:45:06,25004.67,Conservative,Speculation,194998,1986919
TXN_001412,Emily,Rodriguez,emily.rodriguez@yahoo.com,+1-954-103-7310,6339 Second St,San Antonio,TX,82940,657-80-5469,1969-01-07,ACC_1899829,Webull,ORCL,Oracle Corporation,BUY,240,97.11,23306.4,3.79,2025-06-07,14:18:32,40476.09,Aggressive,Speculation,93117,1571094
TXN_001413,Ashley,Brown,ashley.brown@hotmail.com,+1-745-384-5779,4023 Oak Ave,Los Angeles,CA,38111,902-80-4838,1950-08-27,ACC_5800984,Interactive Brokers,NFLX,Netflix Inc.,BUY,228,78.09,17804.52,5.69,2025-06-28,13:11:46,267296.9,Aggressive,Income,95755,1335030
TXN_001414,John,Williams,john.williams@yahoo.com,+1-496-931-4811,4719 Elm Dr,Philadelphia,PA,64853,668-18-1088,1972-11-24,ACC_4484804,Robinhood,SNOW,Snowflake Inc.,SELL,692,145.54,100713.68,3.69,2025-06-24,12:16:25,45917.47,Moderate,Speculation,64372,1707195
TXN_001415,Karen,Thompson,karen.thompson@hotmail.com,+1-756-144-9562,3281 Oak Ave,Houston,TX,90437,951-91-5118,1960-08-30,ACC_2057274,Merrill Edge,ORCL,Oracle Corporation,BUY,21,106.52,2236.92,6.82,2025-06-29,09:08:56,87786.43,Aggressive,Income,108776,148064
TXN_001416,Mark,Jones,mark.jones@hotmail.com,+1-854-905-7801,7975 Elm Dr,San Diego,CA,87852,633-55-5640,1967-02-12,ACC_8074943,Merrill Edge,TSLA,Tesla Inc.,SELL,396,253.13,100239.48,3.76,2025-06-15,15:03:19,238964.78,Conservative,Income,34453,977293
TXN_001417,Christopher,Taylor,christopher.taylor@hotmail.com,+1-978-616-2160,5699 Main St,Indianapolis,IN,46885,254-95-2785,1979-05-31,ACC_6249838,Merrill Edge,SNOW,Snowflake Inc.,BUY,636,276.58,175904.88,9.33,2025-07-01,14:50:19,381029.49,Moderate,Income,187733,498009
TXN_001418,Matthew,White,matthew.white@outlook.com,+1-668-463-8934,2018 First St,Columbus,OH,98246,568-15-6746,1966-04-16,ACC_6330655,Merrill Edge,MSFT,Microsoft Corporation,SELL,561,261.69,146808.09,2.08,2025-06-25,09:25:43,170937.77,Conservative,Retirement,128650,867424
TXN_001419,Jessica,Moore,jessica.moore@gmail.com,+1-718-254-9279,1257 Pine Rd,San Antonio,TX,41091,685-50-6107,1990-12-14,ACC_8065460,Ally Invest,SNOW,Snowflake Inc.,SELL,35,415.08,14527.8,9.5,2025-06-29,15:07:27,55509.76,Moderate,Speculation,174580,106572
TXN_001420,John,Jackson,john.jackson@hotmail.com,+1-423-663-9502,9184 Maple Way,Washington,DC,75831,809-60-5661,1964-08-29,ACC_1276686,Merrill Edge,META,Meta Platforms Inc.,BUY,703,435.69,306290.07,3.95,2025-06-29,14:39:23,306150.54,Moderate,Income,65140,1011444
TXN_001421,Daniel,Brown,daniel.brown@gmail.com,+1-780-311-6661,2696 Cedar Ln,Columbus,OH,15168,909-13-8917,1992-04-26,ACC_6387324,Merrill Edge,NFLX,Netflix Inc.,BUY,965,293.42,283150.3,4.69,2025-07-04,10:39:19,144579.47,Conservative,Growth,99504,543257
TXN_001422,Nancy,Ramirez,nancy.ramirez@hotmail.com,+1-924-104-6174,4186 Cedar Ln,Jacksonville,FL,34554,591-82-4782,1981-07-03,ACC_6581772,Robinhood,PLTR,Palantir Technologies,SELL,257,362.97,93283.29,6.83,2025-06-12,14:50:14,253239.64,Moderate,Growth,128901,1349704
TXN_001423,Jessica,Anderson,jessica.anderson@outlook.com,+1-765-214-9524,3914 Pine Rd,San Antonio,TX,28607,707-36-4616,1983-08-30,ACC_5327329,Interactive Brokers,INTC,Intel Corporation,SELL,934,58.34,54489.56,2.53,2025-07-01,09:13:01,282651.1,Conservative,Growth,36116,411077
TXN_001424,Ashley,Rodriguez,ashley.rodriguez@hotmail.com,+1-994-880-6449,7698 First St,Indianapolis,IN,81375,514-58-8044,1964-11-16,ACC_1800217,Fidelity,CRM,Salesforce Inc.,SELL,740,348.97,258237.8,1.25,2025-06-12,15:16:07,373630.94,Moderate,Growth,196028,564385
TXN_001425,Jane,Miller,jane.miller@gmail.com,+1-681-399-8099,5101 First St,Washington,DC,87739,976-19-8453,1991-02-10,ACC_6829847,E*TRADE,PLTR,Palantir Technologies,BUY,288,365.28,105200.64,6.83,2025-06-19,09:26:05,109032.1,Moderate,Retirement,66084,1976204
TXN_001426,Carol,Lewis,carol.lewis@yahoo.com,+1-585-744-9336,3951 Main St,Indianapolis,IN,26883,995-84-7391,1954-11-01,ACC_3658149,Ally Invest,GOOGL,Alphabet Inc.,SELL,757,139.15,105336.55,2.22,2025-06-14,10:23:41,14246.0,Conservative,Growth,141075,1023416
TXN_001427,Sandra,Brown,sandra.brown@hotmail.com,+1-323-771-2425,5544 Cedar Ln,Charlotte,NC,19554,688-58-3729,1967-08-28,ACC_7901580,TD Ameritrade,PYPL,PayPal Holdings Inc.,SELL,200,203.16,40632.0,6.02,2025-06-27,14:18:45,147730.11,Moderate,Speculation,186835,713208
TXN_001428,Mark,Lopez,mark.lopez@gmail.com,+1-195-474-5761,5445 Cedar Ln,Jacksonville,FL,46457,211-42-2991,1968-09-09,ACC_8505519,Interactive Brokers,GOOGL,Alphabet Inc.,BUY,650,160.68,104442.0,6.08,2025-06-09,15:15:04,79192.33,Aggressive,Retirement,56490,1922795
TXN_001429,Daniel,Garcia,daniel.garcia@yahoo.com,+1-610-457-8082,804 Cedar Ln,San Francisco,CA,68043,895-36-5288,1992-01-21,ACC_8508066,Robinhood,AAPL,Apple Inc.,SELL,484,463.24,224208.16,10.65,2025-06-12,14:57:32,137439.52,Moderate,Retirement,37173,1319611
TXN_001430,Carol,Gonzalez,carol.gonzalez@hotmail.com,+1-615-154-8083,5199 Second St,Dallas,TX,92221,840-75-4830,1972-05-13,ACC_6839038,Merrill Edge,AMD,Advanced Micro Devices,BUY,307,380.52,116819.64,7.01,2025-06-18,15:01:29,377743.29,Conservative,Growth,118859,1150623
TXN_001431,Lisa,Martin,lisa.martin@gmail.com,+1-108-856-1062,1334 Pine Rd,Columbus,OH,65966,446-65-2112,1970-12-05,ACC_8221646,Fidelity,PYPL,PayPal Holdings Inc.,SELL,771,267.25,206049.75,3.22,2025-06-14,13:41:18,215707.28,Moderate,Speculation,123673,156104
TXN_001432,Betty,Johnson,betty.johnson@gmail.com,+1-456-621-7568,3727 Maple Way,Denver,CO,57234,986-61-4044,1990-12-22,ACC_3679329,TD Ameritrade,META,Meta Platforms Inc.,SELL,126,460.03,57963.78,1.24,2025-06-25,14:55:56,192874.76,Aggressive,Retirement,78502,1078538
TXN_001433,Lisa,Lopez,lisa.lopez@outlook.com,+1-828-388-7252,6066 Second St,Chicago,IL,78612,621-76-7933,1956-02-09,ACC_2205651,Charles Schwab,SNOW,Snowflake Inc.,SELL,303,379.75,115064.25,10.85,2025-06-07,13:20:25,74861.67,Conservative,Retirement,154167,1833806
TXN_001434,Jennifer,Hernandez,jennifer.hernandez@yahoo.com,+1-210-787-9099,1161 First St,Columbus,OH,63938,586-63-3408,1961-03-14,ACC_7840412,Webull,SPOT,Spotify Technology SA,BUY,955,60.34,57624.7,9.5,2025-06-11,09:19:37,87649.07,Moderate,Growth,85774,1353079
TXN_001435,Sarah,Robinson,sarah.robinson@gmail.com,+1-389-830-9340,186 Main St,Austin,TX,33143,765-15-1613,1957-08-29,ACC_1519790,Merrill Edge,NVDA,NVIDIA Corporation,SELL,707,236.77,167396.39,9.34,2025-06-25,11:56:10,102984.72,Aggressive,Income,51946,235875
TXN_001436,Lisa,Sanchez,lisa.sanchez@yahoo.com,+1-153-994-8896,9002 Park Ave,San Jose,CA,97310,809-85-1596,1958-08-21,ACC_8993156,Vanguard,MSFT,Microsoft Corporation,SELL,215,91.43,19657.45,4.01,2025-07-04,09:27:34,276238.22,Aggressive,Speculation,148890,1283536
TXN_001437,Christopher,Williams,christopher.williams@yahoo.com,+1-592-986-5372,8652 Main St,Columbus,OH,41437,398-49-2776,1969-05-09,ACC_5518312,Vanguard,AMD,Advanced Micro Devices,BUY,742,349.87,259603.54,2.85,2025-06-19,12:57:53,464760.61,Aggressive,Speculation,149488,1532233
TXN_001438,Betty,Clark,betty.clark@hotmail.com,+1-952-947-3640,8402 Maple Way,Seattle,WA,82249,690-41-9007,1973-12-01,ACC_1879311,Charles Schwab,ADBE,Adobe Inc.,BUY,796,168.43,134070.28,2.6,2025-07-03,10:14:05,377059.58,Moderate,Speculation,198636,1043694
TXN_001439,Lisa,Jackson,lisa.jackson@yahoo.com,+1-736-153-6483,5108 Oak Ave,Washington,DC,60913,358-36-2619,1967-06-01,ACC_5859229,Charles Schwab,PYPL,PayPal Holdings Inc.,SELL,156,451.76,70474.56,6.55,2025-06-26,12:06:36,191491.29,Aggressive,Retirement,85996,184544
TXN_001440,Paul,Hernandez,paul.hernandez@hotmail.com,+1-252-375-9644,4548 Cedar Ln,San Antonio,TX,36622,627-83-9652,1983-02-22,ACC_3878974,Interactive Brokers,PLTR,Palantir Technologies,BUY,408,422.33,172310.64,2.2,2025-06-15,11:37:45,131488.2,Aggressive,Growth,122364,586008
TXN_001441,Jennifer,Jones,jennifer.jones@outlook.com,+1-612-901-1059,434 Cedar Ln,Columbus,OH,52979,976-44-1983,1952-06-12,ACC_3867302,E*TRADE,AMZN,Amazon.com Inc.,SELL,587,308.8,181265.6,1.95,2025-06-05,11:13:31,66103.37,Conservative,Speculation,107832,1891015
TXN_001442,Ashley,Robinson,ashley.robinson@yahoo.com,+1-173-651-9548,6096 First St,Houston,TX,13351,623-56-3236,1956-10-15,ACC_2107022,TD Ameritrade,SNOW,Snowflake Inc.,BUY,882,405.15,357342.3,8.56,2025-06-25,09:38:00,28974.11,Conservative,Growth,157120,1616914
TXN_001443,Paul,Ramirez,paul.ramirez@hotmail.com,+1-911-886-4680,9670 Main St,San Jose,CA,14368,214-68-5589,1977-02-14,ACC_3112437,Ally Invest,NVDA,NVIDIA Corporation,SELL,415,492.35,204325.25,8.3,2025-06-24,13:12:22,348755.46,Moderate,Growth,185835,895256
TXN_001444,Mark,Lewis,mark.lewis@gmail.com,+1-232-908-7668,4461 Broadway,Indianapolis,IN,81330,313-82-9025,1990-03-17,ACC_3322890,Interactive Brokers,ADBE,Adobe Inc.,SELL,435,498.42,216812.7,5.06,2025-06-20,11:55:36,197975.36,Aggressive,Speculation,92352,501384
TXN_001445,Jessica,Moore,jessica.moore@hotmail.com,+1-529-223-2570,1693 Pine Rd,San Diego,CA,99557,144-37-6260,1972-11-04,ACC_3028605,Robinhood,NFLX,Netflix Inc.,BUY,630,159.8,100674.0,5.68,2025-06-20,13:28:57,349382.57,Conservative,Growth,196490,933645
TXN_001446,Paul,Hernandez,paul.hernandez@yahoo.com,+1-426-595-7728,1810 Maple Way,San Antonio,TX,43069,218-97-1467,1995-01-11,ACC_1526051,Webull,AMD,Advanced Micro Devices,BUY,184,513.12,94414.08,1.15,2025-06-12,13:48:25,207316.88,Moderate,Income,55751,393070
TXN_001447,Jane,Wilson,jane.wilson@hotmail.com,+1-592-595-7633,4677 First St,Los Angeles,CA,65122,119-35-8775,1993-04-30,ACC_6014133,Vanguard,PLTR,Palantir Technologies,BUY,635,345.74,219544.9,8.6,2025-06-13,09:43:31,484833.59,Conservative,Income,188841,378440
TXN_001448,William,White,william.white@yahoo.com,+1-417-208-1446,4821 Cedar Ln,Austin,TX,98473,935-81-7131,1989-08-06,ACC_4471471,TD Ameritrade,ADBE,Adobe Inc.,BUY,210,489.91,102881.1,1.62,2025-06-19,14:52:25,315069.63,Conservative,Speculation,119522,1465385
